,date,channel,spend,impressions,clicks,conversions,revenue,Click Through Rate,Profit Per Ad,Conversion Rate,Return on Ad Spend,month
205,2024-02-21,Facebook Ads,251.97,11028,396,35,572.54,0.035908596300326445,320.56999999999994,0.08838383838383838,2.2722546334881137,2024-02
206,2024-02-21,Instagram,228.23,8954,561,31,974.84,0.06265356265356266,746.61,0.05525846702317291,4.271305262235464,2024-02
207,2024-02-21,Email,128.41,3035,338,50,1827.79,0.11136738056013179,1699.3799999999999,0.14792899408284024,14.234016042364303,2024-02
208,2024-02-22,Google Ads,210.26,11116,488,49,1395.94,0.04390068369917236,1185.68,0.10040983606557377,6.6391134785503665,2024-02
209,2024-02-22,Facebook Ads,267.52,5791,196,15,319.32,0.03384562251769988,51.80000000000001,0.07653061224489796,1.1936303827751196,2024-02
210,2024-02-22,Instagram,365.43,7565,449,28,1408.15,0.05935228023793787,1042.72,0.062360801781737196,3.8534055769914897,2024-02
211,2024-02-22,Email,142.92,9746,943,136,1738.62,0.09675764416170737,1595.6999999999998,0.14422057264050903,12.164987405541561,2024-02
212,2024-02-23,Google Ads,445.99,9910,747,54,738.51,0.07537840565085772,292.52,0.07228915662650602,1.6558891454965357,2024-02
213,2024-02-23,Facebook Ads,178.02,4743,179,2,73.32,0.037739827113641156,-104.70000000000002,0.0111731843575419,0.41186383552409833,2024-02
214,2024-02-23,Instagram,110.49,10790,680,36,1561.52,0.06302131603336422,1451.03,0.052941176470588235,14.132681690650738,2024-02
215,2024-02-23,Email,179.53,12145,1227,157,7640.37,0.10102923013585838,7460.84,0.12795436022819887,42.557622681446,2024-02
216,2024-02-24,Google Ads,570.82,7406,510,48,597.56,0.06886308398595734,26.739999999999895,0.09411764705882353,1.046844889807645,2024-02
217,2024-02-24,Facebook Ads,371.61,3638,114,8,436.43,0.031335898845519516,64.82,0.07017543859649122,1.1744301821802428,2024-02
218,2024-02-24,Instagram,291.55,8759,393,25,1027.03,0.04486813563192145,735.48,0.06361323155216285,3.5226547761961924,2024-02
219,2024-02-24,Email,51.41,13819,1541,268,11703.89,0.11151313409074463,11652.48,0.17391304347826086,227.6578486675744,2024-02
220,2024-02-25,Google Ads,289.89,14839,795,90,5050.12,0.05357503874924186,4760.23,0.11320754716981132,17.420814791817588,2024-02
221,2024-02-25,Facebook Ads,316.35,12842,636,38,1599.62,0.049524996106525464,1283.27,0.059748427672955975,5.056488067014382,2024-02
222,2024-02-25,Instagram,145.22,11138,539,33,1915.13,0.04839288920811636,1769.91,0.061224489795918366,13.187784051783503,2024-02
223,2024-02-25,Email,97.83,14419,1410,216,6565.44,0.09778764130660933,6467.61,0.15319148936170213,67.11070223857712,2024-02
224,2024-02-26,Google Ads,348.56,7015,372,31,1207.14,0.053029223093371346,858.5800000000002,0.08333333333333333,3.4632201055772325,2024-02
225,2024-02-26,Facebook Ads,181.31,6512,270,22,343.14,0.041461916461916465,161.82999999999998,0.08148148148148149,1.8925597043737246,2024-02
226,2024-02-26,Instagram,126.82,14293,807,24,804.7,0.05646120478555936,677.8800000000001,0.02973977695167286,6.345213688692636,2024-02
227,2024-02-26,Email,82.1,6664,719,86,2676.01,0.10789315726290516,2593.9100000000003,0.11961057023643949,32.594518879415354,2024-02
228,2024-02-27,Google Ads,414.66,10657,642,82,3060.46,0.06024209439804823,2645.8,0.1277258566978193,7.380649206578884,2024-02
229,2024-02-27,Facebook Ads,341.6,7346,310,14,312.24,0.04219983664579363,-29.360000000000014,0.04516129032258064,0.9140515222482435,2024-02
230,2024-02-27,Instagram,365.9,12401,539,39,455.56,0.043464236755100395,89.66000000000003,0.07235621521335807,1.245039628313747,2024-02
231,2024-02-27,Email,135.53,3622,342,50,1778.76,0.09442297073440088,1643.23,0.14619883040935672,13.12447428613591,2024-02
232,2024-02-28,Google Ads,384.1,3707,193,23,1069.98,0.05206366333962773,685.88,0.11917098445595854,2.7856808122884664,2024-02
233,2024-02-28,Facebook Ads,164.67,9416,418,42,733.09,0.04439252336448598,568.4200000000001,0.10047846889952153,4.451873443857412,2024-02
234,2024-02-28,Instagram,237.24,2627,132,11,284.22,0.05024743052912067,46.98000000000002,0.08333333333333333,1.1980273141122915,2024-02
235,2024-02-28,Email,82.18,8679,784,117,5855.44,0.09033298767139071,5773.259999999999,0.14923469387755103,71.25139936724263,2024-02
236,2024-02-29,Google Ads,279.6,7601,486,56,2429.9,0.06393895540060518,2150.3,0.11522633744855967,8.69062947067239,2024-02
237,2024-02-29,Facebook Ads,418.35,12291,595,42,1123.03,0.048409405255878286,704.68,0.07058823529411765,2.68442691526234,2024-02
238,2024-02-29,Instagram,312.95,8624,461,16,659.61,0.05345547309833024,346.66,0.03470715835140998,2.1077168876817383,2024-02
239,2024-02-29,Email,59.95,5244,584,89,1924.63,0.11136536994660565,1864.68,0.1523972602739726,32.10391993327773,2024-02
240,2024-03-01,Google Ads,590.06,3156,167,25,422.37,0.05291508238276299,-167.68999999999994,0.1497005988023952,0.7158085618411688,2024-03
241,2024-03-01,Facebook Ads,276.48,2232,79,9,245.69,0.03539426523297491,-30.79000000000002,0.11392405063291139,0.8886357060185185,2024-03
242,2024-03-01,Instagram,389.91,7958,467,12,363.32,0.05868308620256346,-26.590000000000032,0.02569593147751606,0.9318047754610037,2024-03
243,2024-03-01,Email,93.26,3665,395,73,4178.34,0.1077762619372442,4085.08,0.1848101265822785,44.80313103152477,2024-03
244,2024-03-02,Google Ads,482.44,4060,276,24,1243.13,0.06798029556650247,760.69,0.08695652173913043,2.5767556587347653,2024-03
245,2024-03-02,Facebook Ads,308.79,5667,260,12,671.42,0.04587965413799188,362.62999999999994,0.046153846153846156,2.1743579779137923,2024-03
246,2024-03-02,Instagram,269.74,2314,136,4,224.96,0.058772687986171135,-44.78,0.029411764705882353,0.8339882850151998,2024-03
247,2024-03-02,Email,174.28,13433,1492,232,10134.66,0.11106975359190055,9960.38,0.1554959785522788,58.1515951342667,2024-03
248,2024-03-03,Google Ads,549.93,11918,507,47,2746.45,0.04254069474744085,2196.52,0.09270216962524655,4.994181077591693,2024-03
249,2024-03-03,Facebook Ads,281.86,3871,190,8,157.54,0.04908292430896409,-124.32000000000002,0.042105263157894736,0.5589299652309657,2024-03
250,2024-03-03,Instagram,282.62,7009,357,33,866.4,0.05093451276929662,583.78,0.09243697478991597,3.0656004529049605,2024-03
251,2024-03-03,Email,133.1,7871,755,95,3731.44,0.09592173802566382,3598.34,0.12582781456953643,28.034861006761833,2024-03
252,2024-03-04,Google Ads,320.57,3489,214,25,814.95,0.061335626253940956,494.38000000000005,0.11682242990654206,2.542190473219578,2024-03
253,2024-03-04,Facebook Ads,262.68,13447,491,45,2357.42,0.03651372053246077,2094.7400000000002,0.09164969450101833,8.974493680523832,2024-03
254,2024-03-04,Instagram,196.06,2559,98,8,297.48,0.03829620945681907,101.42000000000002,0.08163265306122448,1.5172906253187801,2024-03
255,2024-03-04,Email,52.9,3259,296,46,1144.34,0.09082540656643143,1091.4399999999998,0.1554054054054054,21.632136105860113,2024-03
256,2024-03-05,Google Ads,309.21,8145,603,67,2021.42,0.07403314917127071,1712.21,0.1111111111111111,6.53736942530966,2024-03
257,2024-03-05,Facebook Ads,495.09,4246,225,24,659.51,0.05299105040037683,164.42000000000002,0.10666666666666667,1.332101234119049,2024-03
258,2024-03-05,Instagram,326.13,8192,349,18,962.91,0.0426025390625,636.78,0.05157593123209169,2.952534265476957,2024-03
259,2024-03-05,Email,92.07,6161,690,112,5853.93,0.11199480603798084,5761.860000000001,0.16231884057971013,63.581296839361364,2024-03
260,2024-03-06,Google Ads,472.17,10085,604,68,3089.05,0.059890927119484384,2616.88,0.11258278145695365,6.542241141961582,2024-03
261,2024-03-06,Facebook Ads,236.42,7366,274,22,1046.73,0.037197936464838446,810.3100000000001,0.08029197080291971,4.427417308180357,2024-03
262,2024-03-06,Instagram,167.44,5231,244,8,463.94,0.046645000955840184,296.5,0.03278688524590164,2.770783564261825,2024-03
263,2024-03-06,Email,188.9,4356,437,51,895.24,0.10032139577594124,706.34,0.11670480549199085,4.739227104287983,2024-03
264,2024-03-07,Google Ads,468.0,6451,321,43,1074.59,0.04975972717408154,606.5899999999999,0.13395638629283488,2.2961324786324786,2024-03
265,2024-03-07,Facebook Ads,352.88,3594,111,8,106.49,0.030884808013355594,-246.39,0.07207207207207207,0.30177397415552026,2024-03
266,2024-03-07,Instagram,133.52,4786,180,10,257.2,0.03760969494358546,123.67999999999998,0.05555555555555555,1.926303175554224,2024-03
267,2024-03-07,Email,79.12,3753,352,38,1810.59,0.09379163335997869,1731.4699999999998,0.10795454545454546,22.88410010111223,2024-03
268,2024-03-08,Google Ads,478.29,13595,644,78,3167.68,0.04737035674880471,2689.39,0.12111801242236025,6.622927512596959,2024-03
269,2024-03-08,Facebook Ads,440.36,5158,126,7,103.03,0.0244280728964715,-337.33000000000004,0.05555555555555555,0.233967662821328,2024-03
270,2024-03-08,Instagram,348.06,5255,291,19,741.08,0.05537583254043768,393.02000000000004,0.06529209621993128,2.129173131069356,2024-03
271,2024-03-08,Email,152.35,7141,847,141,3474.87,0.1186108388180927,3322.52,0.16646989374262103,22.80846734492944,2024-03
272,2024-03-09,Google Ads,403.14,9710,679,69,1205.13,0.06992790937178167,801.9900000000001,0.101620029455081,2.989358535496354,2024-03
273,2024-03-09,Facebook Ads,336.1,2106,89,9,125.5,0.04226020892687559,-210.60000000000002,0.10112359550561797,0.37340077357929186,2024-03
274,2024-03-09,Instagram,313.07,13891,699,70,3466.41,0.050320351306601396,3153.3399999999997,0.10014306151645208,11.072316095441913,2024-03
275,2024-03-09,Email,115.34,6629,690,101,3567.47,0.1040880977523005,3452.1299999999997,0.1463768115942029,30.93003294607248,2024-03
276,2024-03-10,Google Ads,351.42,6259,366,56,2233.06,0.058475794855408214,1881.6399999999999,0.15300546448087432,6.35439075749815,2024-03
277,2024-03-10,Facebook Ads,279.48,5667,74,3,154.63,0.013058055408505381,-124.85000000000002,0.04054054054054054,0.5532775153857162,2024-03
278,2024-03-10,Instagram,357.7,11025,407,25,1414.13,0.03691609977324263,1056.43,0.06142506142506143,3.9533967011462123,2024-03
279,2024-03-10,Email,128.92,11804,1144,185,7157.47,0.09691629955947137,7028.55,0.16171328671328672,55.51869376357432,2024-03
280,2024-03-11,Google Ads,289.36,3951,240,26,1099.2,0.060744115413819286,809.84,0.10833333333333334,3.798728227813105,2024-03
281,2024-03-11,Facebook Ads,365.69,9312,520,56,818.42,0.05584192439862543,452.72999999999996,0.1076923076923077,2.2380158057370996,2024-03
282,2024-03-11,Instagram,185.84,14062,1027,47,2745.79,0.07303370786516854,2559.95,0.045764362220058426,14.77502152389152,2024-03
283,2024-03-11,Email,78.88,5657,578,91,1504.02,0.10217429733074068,1425.1399999999999,0.157439446366782,19.067190669371197,2024-03
284,2024-03-12,Google Ads,267.98,13902,977,112,5861.06,0.07027765789095095,5593.08,0.11463664278403275,21.871259049182775,2024-03
285,2024-03-12,Facebook Ads,339.79,5553,276,22,1262.78,0.04970286331712588,922.99,0.07971014492753623,3.7163542187821887,2024-03
286,2024-03-12,Instagram,246.14,12372,443,21,503.34,0.03580666020045264,257.2,0.04740406320541761,2.0449337775249856,2024-03
287,2024-03-12,Email,85.75,11940,1255,193,9136.66,0.10510887772194305,9050.91,0.15378486055776894,106.54997084548104,2024-03
288,2024-03-13,Google Ads,273.06,5058,318,43,659.8,0.06287069988137604,386.73999999999995,0.13522012578616352,2.416318757782172,2024-03
289,2024-03-13,Facebook Ads,418.18,12462,757,57,779.04,0.06074466377788477,360.85999999999996,0.07529722589167767,1.862929838825386,2024-03
290,2024-03-13,Instagram,254.39,4770,279,11,234.24,0.05849056603773585,-20.149999999999977,0.03942652329749104,0.9207909115924369,2024-03
291,2024-03-13,Email,106.54,11892,1258,166,2078.94,0.10578540195089135,1972.4,0.13195548489666137,19.51323446592829,2024-03
292,2024-03-14,Google Ads,401.67,6864,448,35,456.47,0.06526806526806526,54.80000000000001,0.078125,1.1364304030671946,2024-03
293,2024-03-14,Facebook Ads,295.76,3840,79,6,79.68,0.020572916666666666,-216.07999999999998,0.0759493670886076,0.2694076278063295,2024-03
294,2024-03-14,Instagram,198.35,10603,523,46,567.44,0.049325662548335376,369.09000000000003,0.08795411089866156,2.8608016133098064,2024-03
295,2024-03-14,Email,185.8,2669,242,37,2110.73,0.0906706631697265,1924.93,0.15289256198347106,11.360226049515608,2024-03
296,2024-03-15,Google Ads,448.54,6273,351,46,1031.23,0.05595408895265423,582.69,0.13105413105413105,2.299081464306416,2024-03
297,2024-03-15,Facebook Ads,321.66,6060,219,6,311.76,0.036138613861386136,-9.900000000000034,0.0273972602739726,0.9692221600447677,2024-03
298,2024-03-15,Instagram,270.58,13225,589,30,1491.18,0.044536862003780715,1220.6000000000001,0.050933786078098474,5.511050336314584,2024-03
299,2024-03-15,Email,196.12,4064,393,57,2319.78,0.0967027559055118,2123.6600000000003,0.1450381679389313,11.82837038547828,2024-03
300,2024-03-16,Google Ads,381.7,8695,543,59,3512.13,0.06244968372627947,3130.4300000000003,0.10865561694290976,9.201283730678544,2024-03
301,2024-03-16,Facebook Ads,496.32,6878,268,6,154.9,0.038964815353300375,-341.41999999999996,0.022388059701492536,0.31209703417150225,2024-03
302,2024-03-16,Instagram,123.06,14432,524,53,948.27,0.03630820399113082,825.21,0.10114503816793893,7.705753291077523,2024-03
303,2024-03-16,Email,55.9,10431,1202,195,9201.17,0.1152334387882274,9145.27,0.1622296173044925,164.60053667262972,2024-03
304,2024-03-17,Google Ads,421.38,7637,431,54,1302.72,0.05643577320937541,881.34,0.12529002320185614,3.0915563149651146,2024-03
305,2024-03-17,Facebook Ads,461.18,10607,419,37,1092.18,0.039502215518054114,631.0,0.0883054892601432,2.3682293247755757,2024-03
306,2024-03-17,Instagram,422.95,4206,367,6,150.42,0.0872563005230623,-272.53,0.01634877384196185,0.35564487528076605,2024-03
307,2024-03-17,Email,59.68,2766,303,49,2820.52,0.10954446854663774,2760.84,0.1617161716171617,47.26072386058981,2024-03
308,2024-03-18,Google Ads,260.48,2196,106,14,785.79,0.0482695810564663,525.31,0.1320754716981132,3.0166999385749382,2024-03
309,2024-03-18,Facebook Ads,303.38,7467,343,15,288.61,0.045935449310298644,-14.769999999999982,0.043731778425655975,0.9513151822796494,2024-03
310,2024-03-18,Instagram,341.97,13093,673,45,2479.16,0.051401512258458716,2137.1899999999996,0.06686478454680535,7.249641781442816,2024-03
311,2024-03-18,Email,121.13,2272,293,50,2340.95,0.1289612676056338,2219.8199999999997,0.17064846416382254,19.325930818129283,2024-03
312,2024-03-19,Google Ads,451.48,3133,180,25,335.35,0.05745292052345994,-116.13,0.1388888888888889,0.7427793036236379,2024-03
313,2024-03-19,Facebook Ads,190.02,13878,428,14,713.32,0.03084017870010088,523.3000000000001,0.03271028037383177,3.753920639932639,2024-03
314,2024-03-19,Instagram,259.79,9517,382,21,655.0,0.040138699169906485,395.21,0.0549738219895288,2.52126717733554,2024-03
315,2024-03-19,Email,97.61,7204,752,115,6509.16,0.10438645197112716,6411.55,0.1529255319148936,66.68538059625038,2024-03
316,2024-03-20,Google Ads,258.0,14892,1196,146,7785.2,0.0803115766854687,7527.2,0.12207357859531773,30.175193798449612,2024-03
317,2024-03-20,Facebook Ads,357.28,5887,189,12,568.33,0.03210463733650416,211.05000000000007,0.06349206349206349,1.5907131661442009,2024-03
318,2024-03-20,Instagram,331.94,5720,307,9,212.01,0.05367132867132867,-119.93,0.029315960912052116,0.6386997650177743,2024-03
319,2024-03-20,Email,107.29,5649,523,84,3884.39,0.0925827580102673,3777.1,0.16061185468451242,36.20458570230217,2024-03
320,2024-03-21,Google Ads,234.04,10160,524,65,2145.19,0.0515748031496063,1911.15,0.12404580152671756,9.165911809947017,2024-03
321,2024-03-21,Facebook Ads,400.56,4556,190,15,161.76,0.04170324846356453,-238.8,0.07894736842105263,0.40383463151587773,2024-03
322,2024-03-21,Instagram,204.9,8308,388,9,313.02,0.046701974000962924,108.11999999999998,0.023195876288659795,1.527672035139092,2024-03
323,2024-03-21,Email,180.99,14095,1396,220,10789.15,0.09904221355090458,10608.16,0.15759312320916904,59.611857008674505,2024-03
324,2024-03-22,Google Ads,246.81,11440,533,67,2785.62,0.04659090909090909,2538.81,0.12570356472795496,11.286495684939831,2024-03
325,2024-03-22,Facebook Ads,378.8,2079,78,7,350.72,0.03751803751803752,-28.079999999999984,0.08974358974358974,0.9258711721224921,2024-03
326,2024-03-22,Instagram,280.64,2754,192,14,411.16,0.06971677559912855,130.52000000000004,0.07291666666666667,1.4650798175598634,2024-03
327,2024-03-22,Email,121.16,2733,288,41,1084.09,0.10537870472008781,962.93,0.1423611111111111,8.947589963684385,2024-03
328,2024-03-23,Google Ads,457.78,11137,543,71,3805.71,0.04875639759360689,3347.9300000000003,0.13075506445672191,8.313403818428066,2024-03
329,2024-03-23,Facebook Ads,477.19,2203,76,6,189.49,0.03449841125737631,-287.7,0.07894736842105263,0.39709549655273585,2024-03
330,2024-03-23,Instagram,254.19,5831,284,22,412.98,0.04870519636425999,158.79000000000002,0.07746478873239436,1.624690192375782,2024-03
331,2024-03-23,Email,66.9,10702,1045,146,3035.45,0.09764529994393571,2968.5499999999997,0.1397129186602871,45.37294469357249,2024-03
332,2024-03-24,Google Ads,362.11,7879,641,64,1478.3,0.08135550196725473,1116.19,0.0998439937597504,4.082461130595675,2024-03
333,2024-03-24,Facebook Ads,240.42,3883,179,14,775.89,0.04609837754313675,535.47,0.0782122905027933,3.227227352133766,2024-03
334,2024-03-24,Instagram,133.03,11314,557,46,2730.17,0.04923104118790879,2597.14,0.08258527827648116,20.522964744794407,2024-03
335,2024-03-24,Email,131.18,6396,656,115,4028.45,0.10256410256410256,3897.27,0.17530487804878048,30.70933069065406,2024-03
336,2024-03-25,Google Ads,751.99,2938,157,5,104.28,0.05343771272974813,-647.71,0.03184713375796178,0.1386720568092661,2024-03
337,2024-03-25,Facebook Ads,497.73,14266,526,11,399.6,0.036870881816907335,-98.13,0.02091254752851711,0.802844915918269,2024-03
338,2024-03-25,Instagram,205.2,7789,493,12,187.57,0.06329438952368725,-17.629999999999995,0.02434077079107505,0.914083820662768,2024-03
339,2024-03-25,Email,77.27,8060,780,101,1453.51,0.0967741935483871,1376.24,0.1294871794871795,18.810793322117252,2024-03
340,2024-03-26,Google Ads,639.13,4479,327,12,488.46,0.07300736771600803,-150.67000000000002,0.03669724770642202,0.7642576627603148,2024-03
341,2024-03-26,Facebook Ads,176.23,2597,105,6,347.78,0.04043126684636118,171.54999999999998,0.05714285714285714,1.9734437950405719,2024-03
342,2024-03-26,Instagram,336.57,5513,271,17,335.86,0.049156539089424994,-0.7099999999999795,0.06273062730627306,0.9978904834061266,2024-03
343,2024-03-26,Email,67.14,3058,311,48,829.33,0.10170045781556573,762.19,0.15434083601286175,12.352249031873697,2024-03
344,2024-03-27,Google Ads,385.59,2937,120,16,550.07,0.04085801838610827,164.48000000000008,0.13333333333333333,1.426567079021759,2024-03
