date,channel,spend,impressions,clicks,conversions,revenue
10/05/2025,Instagram,323.65,10589,576,46,1569.02
10/05/2025,Email,140.62,2472,237,29,1430.52
11/05/2025,Google Ads,561.08,8425,475,65,1401.47
11/05/2025,Facebook Ads,169.31,14939,719,53,931.11
11/05/2025,Instagram,281.5,12265,292,12,377.07
11/05/2025,Email,131.77,14255,1179,127,1401.19
12/05/2025,Google Ads,204.19,8419,573,75,3752.86
12/05/2025,Facebook Ads,459.71,10938,387,34,1021.95
12/05/2025,Instagram,216.14,4585,279,17,808.01
12/05/2025,Email,110.97,2121,184,20,354.63
13/05/2025,Google Ads,216.81,3071,205,32,733.58
13/05/2025,Facebook Ads,181.35,10940,471,46,2521.32
13/05/2025,Instagram,384.29,10251,599,35,1538.34
13/05/2025,Email,114.76,3194,318,35,514.25
14/05/2025,Google Ads,489.53,6468,426,51,2755.23
14/05/2025,Facebook Ads,381.67,6865,236,17,690.65
14/05/2025,Instagram,237.97,3089,126,10,277.67
14/05/2025,Email,78.5,2929,253,31,1729.92
15/05/2025,Google Ads,303.22,10322,526,62,2194.64
15/05/2025,Facebook Ads,465.48,6183,142,8,370.11
15/05/2025,Instagram,328.56,13223,621,34,558.86
15/05/2025,Email,191.22,12006,1409,183,6275.87
16/05/2025,Google Ads,433.91,5381,279,35,1449.16
16/05/2025,Facebook Ads,266.34,7842,345,32,467.01
16/05/2025,Instagram,352.14,11650,534,40,2278.87
16/05/2025,Email,66,12489,1100,150,7260.91
17/05/2025,Google Ads,389.47,13180,770,79,2083.54
17/05/2025,Facebook Ads,401.19,10796,470,42,1310.79
17/05/2025,Instagram,261.56,14236,794,27,869.75
17/05/2025,Email,136.2,2700,170,24,782.15
18/05/2025,Google Ads,330.25,9771,449,39,1160.13
18/05/2025,Facebook Ads,188.12,10248,475,27,1220.67
18/05/2025,Instagram,367.55,3404,111,2,25.09
18/05/2025,Email,52.26,3615,433,65,2284.18
19/05/2025,Google Ads,404.55,14792,947,90,3057.34
19/05/2025,Facebook Ads,291.61,11465,249,27,713.26
19/05/2025,Instagram,319.89,12767,479,40,1895.69
19/05/2025,Email,106.01,9463,936,169,4683.96
20/05/2025,Google Ads,595.47,11871,789,84,1391.33
20/05/2025,Facebook Ads,354.16,9208,469,48,1188.78
20/05/2025,Instagram,102.77,4650,305,23,379.64
20/05/2025,Email,156.07,5581,610,92,1784.81
21/05/2025,Google Ads,278.19,5704,378,44,2464.78
21/05/2025,Facebook Ads,169.1,9207,383,18,642.46
21/05/2025,Instagram,103.87,2344,130,9,489.74
21/05/2025,Email,78.75,14558,1345,240,7104.98
22/05/2025,Google Ads,327.02,11776,794,124,6603.53
22/05/2025,Facebook Ads,356.63,4316,189,9,131.26
22/05/2025,Instagram,140.84,2743,184,18,683.76
22/05/2025,Email,93.13,2837,298,45,2616.75
23/05/2025,Google Ads,537.61,4197,227,31,1099.5
23/05/2025,Facebook Ads,426.9,7940,168,13,359.34
23/05/2025,Instagram,225.64,3563,224,9,469.93
23/05/2025,Email,172.57,11475,1140,160,3194.39
24/05/2025,Google Ads,368.38,7938,438,54,2723.79
24/05/2025,Facebook Ads,337.33,13007,481,43,1143.52
24/05/2025,Instagram,179.34,4525,253,13,475.86
24/05/2025,Email,194.23,10301,808,114,5552.47
25/05/2025,Google Ads,434.24,8743,641,79,903.63
25/05/2025,Facebook Ads,251.1,2178,60,4,202.37
25/05/2025,Instagram,159.1,9829,545,30,633.77
25/05/2025,Email,63.25,11322,882,134,2971.22
26/05/2025,Google Ads,337.14,13866,889,85,3690.45
26/05/2025,Facebook Ads,175.23,4747,165,14,294.9
26/05/2025,Instagram,252.38,7338,351,30,1286.62
26/05/2025,Email,133.8,4841,467,72,837.07
27/05/2025,Google Ads,446,10489,630,64,3055.07
27/05/2025,Facebook Ads,171.43,8902,297,31,452.59
27/05/2025,Instagram,269.96,11911,431,15,231.73
27/05/2025,Email,155.52,7873,942,175,2823.5
28/05/2025,Google Ads,739.98,13672,668,19,950.14
28/05/2025,Facebook Ads,459.83,4021,165,13,594.1
28/05/2025,Instagram,349.77,11853,627,54,2214.82
28/05/2025,Email,85.13,10181,1050,194,9721.7
29/05/2025,Google Ads,265.11,14226,849,127,1859.87
29/05/2025,Facebook Ads,483.5,2252,101,9,502.24
29/05/2025,Instagram,116.09,10248,372,22,654.75
29/05/2025,Email,179.51,8996,983,113,3256.58
30/05/2025,Google Ads,494.3,14078,974,121,3285.89
30/05/2025,Facebook Ads,466.2,8066,283,19,395.86
30/05/2025,Instagram,125.16,13809,663,26,1444.77
30/05/2025,Email,143.18,10331,1110,215,3470.91
31/05/2025,Google Ads,200.53,14400,919,116,6431.46
31/05/2025,Facebook Ads,392.8,5578,241,3,130.19
31/05/2025,Instagram,288.46,12577,558,46,2151.37
31/05/2025,Email,58.24,6617,693,90,3738.34
01/06/2025,Google Ads,322.23,10001,280,9,201.62
01/06/2025,Facebook Ads,468.71,9827,415,23,317.41
01/06/2025,Instagram,131.28,10743,327,21,211.67
01/06/2025,Email,136.59,1867,207,33,389
02/06/2025,Google Ads,243.14,3946,217,30,406.54
02/06/2025,Facebook Ads,372.89,9155,292,26,1161.08
02/06/2025,Instagram,202.15,10902,492,19,477.84
02/06/2025,Email,79.36,11725,973,147,5315.1
03/06/2025,Google Ads,232.68,11838,680,91,1606.24
03/06/2025,Facebook Ads,284.71,8104,350,40,1607.76
03/06/2025,Instagram,135.73,3590,118,8,324.83
03/06/2025,Email,137.83,2541,259,45,829.43
04/06/2025,Google Ads,388.49,10873,583,65,1354.16
04/06/2025,Facebook Ads,208.62,5327,215,16,735.02
04/06/2025,Instagram,155,11248,435,24,351.23
04/06/2025,Email,60.89,4463,451,78,3385.76
05/06/2025,Google Ads,599.62,7018,465,53,581.33
05/06/2025,Facebook Ads,222.77,4038,168,5,169.62
05/06/2025,Instagram,142.87,11971,716,63,1512.13
05/06/2025,Email,56.04,10348,1019,117,3535.99
06/06/2025,Google Ads,318.94,6468,431,43,788.6
06/06/2025,Facebook Ads,458.53,11774,456,43,1611.5
06/06/2025,Instagram,147.22,8592,307,26,564.53
06/06/2025,Email,130.12,11414,1284,180,5400.49
07/06/2025,Google Ads,379.43,2123,115,13,543.57
07/06/2025,Facebook Ads,359.37,10886,522,31,428.15
07/06/2025,Instagram,396.06,9979,604,40,1117.4
07/06/2025,Email,55.45,8771,764,109,1202.68
08/06/2025,Google Ads,450.67,7456,481,62,1304.68
08/06/2025,Facebook Ads,350.55,5120,216,17,734.75
08/06/2025,Instagram,364.24,7328,364,30,1438.43
08/06/2025,Email,71.41,3570,320,42,1957.12
09/06/2025,Google Ads,386.15,6079,349,48,1061.34
09/06/2025,Facebook Ads,278.77,1826,38,2,60.44
09/06/2025,Instagram,313.59,11972,521,33,818.42
09/06/2025,Email,142.22,11371,1047,158,1849.79
10/06/2025,Google Ads,392.74,3050,193,21,765.96
10/06/2025,Facebook Ads,186.29,10035,406,28,878.41
10/06/2025,Instagram,378.28,10308,530,42,543.78
10/06/2025,Email,130.49,4476,434,61,1929.22
11/06/2025,Google Ads,621.72,11401,739,19,347.5
11/06/2025,Facebook Ads,479.09,4502,179,9,408.93
11/06/2025,Instagram,322.17,6295,375,25,783.38
11/06/2025,Email,79.18,9988,837,127,2491.2
12/06/2025,Google Ads,365.19,1942,109,8,169.28
12/06/2025,Facebook Ads,301.72,10369,299,27,1285.33
12/06/2025,Instagram,113.28,10671,343,17,248.34
12/06/2025,Email,101.86,5842,532,87,3766.46
13/06/2025,Google Ads,440.85,6507,276,27,778.1
13/06/2025,Facebook Ads,387.51,6947,238,16,445.63
13/06/2025,Instagram,387.37,3223,159,6,269.81
13/06/2025,Email,76.06,8101,826,125,3793.47
14/06/2025,Google Ads,600.36,10798,720,28,650.86
14/06/2025,Facebook Ads,460.06,4477,256,14,173.87
14/06/2025,Instagram,166.74,5719,260,4,212.15
14/06/2025,Email,149.49,2474,194,32,526.86
15/06/2025,Google Ads,478.15,9711,638,83,1070.95
15/06/2025,Facebook Ads,412.56,10697,488,36,427.79
15/06/2025,Instagram,180.71,11887,751,33,502.54
15/06/2025,Email,199.13,5558,490,70,1767.09
16/06/2025,Google Ads,898.12,7413,437,13,502.4
16/06/2025,Facebook Ads,204.04,6577,267,17,394.12
16/06/2025,Instagram,354.87,4463,227,11,336.02
16/06/2025,Email,197.78,2455,192,22,260.89
17/06/2025,Google Ads,477.77,4750,228,26,1083.52
17/06/2025,Facebook Ads,494.96,11841,420,36,1478.05
17/06/2025,Instagram,326.39,11305,618,45,882.82
17/06/2025,Email,146.87,7611,751,119,4213.6
18/06/2025,Google Ads,451.72,3397,218,22,581.63
18/06/2025,Facebook Ads,254.93,8261,295,7,100.02
18/06/2025,Instagram,362.9,10852,481,28,1083.35
18/06/2025,Email,153.68,8674,856,119,4660.8
19/06/2025,Google Ads,235.16,1677,91,10,441.99
19/06/2025,Facebook Ads,283.59,6515,297,29,1286.14
19/06/2025,Instagram,149.9,6599,352,17,586.61
19/06/2025,Email,115.24,6780,714,107,1743.65
20/06/2025,Google Ads,536.54,9510,633,90,3316.4
20/06/2025,Facebook Ads,326.47,7670,342,30,650.58
20/06/2025,Instagram,205.75,10038,507,34,278.38
20/06/2025,Email,108.69,11306,1184,205,8308.25
21/06/2025,Google Ads,323.65,6574,386,45,533.88
21/06/2025,Facebook Ads,231.17,6704,176,12,157.66
21/06/2025,Instagram,102.89,6481,399,27,362.76
21/06/2025,Email,133.48,4078,394,61,1701.64
22/06/2025,Google Ads,381.08,8476,457,45,958.84
22/06/2025,Facebook Ads,470.87,9138,432,37,1422.1
22/06/2025,Instagram,395.43,7581,340,18,408.6
22/06/2025,Email,152.48,9496,802,94,3496.78
23/06/2025,Google Ads,545.81,4536,262,24,1005.36
23/06/2025,Facebook Ads,208.99,3165,82,7,198.85
23/06/2025,Instagram,210.15,5386,264,8,132.71
23/06/2025,Email,186.64,10175,1027,129,5697.5
